230.A.1225,"MECHA P/ALUMINIO EZETA 12.25","MECHA P/ALUMINIO EZETA 12.25",323.03,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.1250,"MECHA P/ALUMINIO EZETA 12.50","MECHA P/ALUMINIO EZETA 12.50",334.73,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.1275,"MECHA P/ALUMINIO EZETA 12.75","MECHA P/ALUMINIO EZETA 12.75",344.63,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.1300,"MECHA P/ALUMINIO EZETA 13.00","MECHA P/ALUMINIO EZETA 13.00",355.43,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.200,"MECHA P/ALUMINIO EZETA 2.00 mm","MECHA P/ALUMINIO EZETA 2.00 mm",34.79,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.225,"MECHA P/ALUMINIO EZETA 2.25 mm","MECHA P/ALUMINIO EZETA 2.25 mm",36.91,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.250,"MECHA P/ALUMINIO EZETA 2.50 mm","MECHA P/ALUMINIO EZETA 2.50 mm",36.91,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.275,"MECHA P/ALUMINIO EZETA 2.75 mm","MECHA P/ALUMINIO EZETA 2.75 mm",35.47,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.300,"MECHA P/ALUMINIO EZETA 3.00 mm","MECHA P/ALUMINIO EZETA 3.00 mm",35.47,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.325,"MECHA P/ALUMINIO EZETA 3.25 mm","MECHA P/ALUMINIO EZETA 3.25 mm",41.99,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.350,"MECHA P/ALUMINIO EZETA 3.50 mm","MECHA P/ALUMINIO EZETA 3.50 mm",41.99,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.375,"MECHA P/ALUMINIO EZETA 3.75 mm","MECHA P/ALUMINIO EZETA 3.75 mm",45.05,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.400,"MECHA P/ALUMINIO EZETA 4.00 mm","MECHA P/ALUMINIO EZETA 4.00 mm",45.05,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.425,"MECHA P/ALUMINIO EZETA 4.25 mm","MECHA P/ALUMINIO EZETA 4.25 mm",48.84,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.450,"MECHA P/ALUMINIO EZETA 4.50 mm","MECHA P/ALUMINIO EZETA 4.50 mm",48.84,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.500,"MECHA P/ALUMINIO EZETA 5.00 mm","MECHA P/ALUMINIO EZETA 5.00 mm",53.80,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.525,"MECHA P/ALUMINIO EZETA 5.25 mm","MECHA P/ALUMINIO EZETA 5.25 mm",63.16,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.550,"MECHA P/ALUMINIO EZETA 5.50 mm","MECHA P/ALUMINIO EZETA 5.50 mm",63.16,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.575,"MECHA P/ALUMINIO EZETA 5.75 mm","MECHA P/ALUMINIO EZETA 5.75 mm",69.93,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.600,"MECHA P/ALUMINIO EZETA 6.00 mm","MECHA P/ALUMINIO EZETA 6.00 mm",69.93,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.625,"MECHA P/ALUMINIO EZETA 6.25 mm","MECHA P/ALUMINIO EZETA 6.25 mm",79.60,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.650,"MECHA P/ALUMINIO EZETA 6.50 mm","MECHA P/ALUMINIO EZETA 6.50 mm",79.60,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.675,"MECHA P/ALUMINIO EZETA 6.75 mm","MECHA P/ALUMINIO EZETA 6.75 mm",93.52,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.700,"MECHA P/ALUMINIO EZETA 7.00 mm","MECHA P/ALUMINIO EZETA 7.00 mm",93.52,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.725,"MECHA P/ALUMINIO EZETA 7.25 mm","MECHA P/ALUMINIO EZETA 7.25 mm",106.03,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.750,"MECHA P/ALUMINIO EZETA 7.50 mm","MECHA P/ALUMINIO EZETA 7.50 mm",106.03,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.775,"MECHA P/ALUMINIO EZETA 7.75 mm","MECHA P/ALUMINIO EZETA 7.75 mm",121.39,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.800,"MECHA P/ALUMINIO EZETA 8.00 mm","MECHA P/ALUMINIO EZETA 8.00 mm",121.39,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.825,"MECHA P/ALUMINIO EZETA 8.25 mm","MECHA P/ALUMINIO EZETA 8.25 mm",139.00,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.850,"MECHA P/ALUMINIO EZETA 8.50 mm","MECHA P/ALUMINIO EZETA 8.50 mm",139.00,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.875,"MECHA P/ALUMINIO EZETA 8.75 mm","MECHA P/ALUMINIO EZETA 8.75 mm",158.77,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.A.900,"MECHA P/ALUMINIO EZETA 9.00 mm","MECHA P/ALUMINIO EZETA 9.00 mm",158.77,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.925,"MECHA P/ALUMINIO EZETA 9.25 mm","MECHA P/ALUMINIO EZETA 9.25 mm",178.08,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.950,"MECHA P/ALUMINIO EZETA  9.50","MECHA P/ALUMINIO EZETA  9.50",178.08,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.A.975,"MECHA P/ALUMINIO EZETA 9.75 mm","MECHA P/ALUMINIO EZETA 9.75 mm",198.80,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1000,"MECHA PARA BRONCE EZETA 10.00","MECHA PARA BRONCE EZETA 10.00",208.25,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1050,"MECHA PARA BRONCE EZETA 10.50","MECHA PARA BRONCE EZETA 10.50",227.72,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1100,"MECHA PARA BRONCE EZETA 11.00","MECHA PARA BRONCE EZETA 11.00",250.37,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1150,"MECHA PARA BRONCE EZETA 11.50","MECHA PARA BRONCE EZETA 11.50",276.01,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1200,"MECHA PARA BRONCE EZETA 12.00","MECHA PARA BRONCE EZETA 12.00",296.41,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1250,"MECHA PARA BRONCE EZETA 12.50","MECHA PARA BRONCE EZETA 12.50",334.73,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.1300,"MECHA PARA BRONCE EZETA 13.00","MECHA PARA BRONCE EZETA 13.00",355.43,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.200,"MECHA PARA BRONCE EZETA  2.00","MECHA PARA BRONCE EZETA  2.00",35.05,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.250,"MECHA PARA BRONCE EZETA  2.50","MECHA PARA BRONCE EZETA  2.50",32.84,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.300,"MECHA PARA BRONCE EZETA  3.00","MECHA PARA BRONCE EZETA  3.00",34.52,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.350,"MECHA PARA BRONCE EZETA  3.50","MECHA PARA BRONCE EZETA  3.50",37.48,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.400,"MECHA PARA BRONCE EZETA  4.00","MECHA PARA BRONCE EZETA  4.00",40.21,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.450,"MECHA PARA BRONCE EZETA  4.50","MECHA PARA BRONCE EZETA  4.50",43.71,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.500,"MECHA PARA BRONCE EZETA  5.00","MECHA PARA BRONCE EZETA  5.00",53.80,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.550,"MECHA PARA BRONCE EZETA  5.50","MECHA PARA BRONCE EZETA  5.50",63.16,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.600,"MECHA PARA BRONCE EZETA  6.00","MECHA PARA BRONCE EZETA  6.00",69.93,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.650,"MECHA PARA BRONCE EZETA  6.50","MECHA PARA BRONCE EZETA  6.50",79.60,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.700,"MECHA PARA BRONCE EZETA  7.00","MECHA PARA BRONCE EZETA  7.00",93.52,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.750,"MECHA PARA BRONCE EZETA  7.50","MECHA PARA BRONCE EZETA  7.50",106.03,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.800,"MECHA PARA BRONCE EZETA  8.00","MECHA PARA BRONCE EZETA  8.00",121.39,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.850,"MECHA PARA BRONCE EZETA  8.50","MECHA PARA BRONCE EZETA  8.50",139.00,1,21.000,.000,12,12,,0,21.00,230,2018-03-09 18:59:53
230.B.900,"MECHA PARA BRONCE EZETA  9.00","MECHA PARA BRONCE EZETA  9.00",158.77,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.B.950,"MECHA PARA BRONCE EZETA  9.50","MECHA PARA BRONCE EZETA  9.50",178.08,1,21.000,.000,6,6,,0,21.00,230,2018-03-09 18:59:53
230.C.1000,"MECHA VAST.CONICO EZETA10.00","MECHA VAST.CONICO EZETA10.00",370.48,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1050,"MECHA VAST.CONICO EZETA10.50","MECHA VAST.CONICO EZETA10.50",372.70,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1100,"MECHA VAST.CONICO EZETA11.00","MECHA VAST.CONICO EZETA11.00",373.71,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1200,"MECHA VAST.CONICO EZETA12.00","MECHA VAST.CONICO EZETA12.00",384.76,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1300,"MECHA VAST.CONICO EZETA13.00","MECHA VAST.CONICO EZETA13.00",446.85,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1350,"MECHA VAST.CONICO EZETA13.50","MECHA VAST.CONICO EZETA13.50",479.37,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1400,"MECHA VAST.CONICO EZETA14.00","MECHA VAST.CONICO EZETA14.00",497.86,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1450,"MECHA VAST.CONICO EZETA14.50","MECHA VAST.CONICO EZETA14.50",531.45,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1500,"MECHA VAST.CONICO EZETA15.00","MECHA VAST.CONICO EZETA15.00",565.01,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1575,"MECHA VAST.CONICO EZETA15.75","MECHA VAST.CONICO EZETA15.75",620.89,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1600,"MECHA VAST.CONICO EZETA16.00","MECHA VAST.CONICO EZETA16.00",632.20,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1650,"MECHA VAST.CONICO EZETA16.50","MECHA VAST.CONICO EZETA16.50",660.85,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1700,"MECHA VAST.CONICO EZETA17.00","MECHA VAST.CONICO EZETA17.00",689.59,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1725,"MECHA VAST.CONICO EZETA17.25","MECHA VAST.CONICO EZETA17.25",712.98,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1750,"MECHA VAST.CONICO EZETA17.50","MECHA VAST.CONICO EZETA17.50",724.59,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1775,"MECHA VAST.CONICO EZETA17.75","MECHA VAST.CONICO EZETA17.75",747.97,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1800,"MECHA VAST.CONICO EZETA18.00","MECHA VAST.CONICO EZETA18.00",759.56,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1850,"MECHA VAST.CONICO EZETA18.50","MECHA VAST.CONICO EZETA18.50",785.43,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1900,"MECHA VAST.CONICO EZETA19.00","MECHA VAST.CONICO EZETA19.00",810.83,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.1950,"MECHA VAST.CONICO EZETA19.50","MECHA VAST.CONICO EZETA19.50",826.65,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2000,"MECHA VAST.CONICO EZETA20.00","MECHA VAST.CONICO EZETA20.00",864.58,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2025,"MECHA VAST.CONICO EZETA20.25","MECHA VAST.CONICO EZETA20.25",868.96,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2050,"MECHA VAST.CONICO EZETA20.50","MECHA VAST.CONICO EZETA20.50",870.97,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2100,"MECHA VAST.CONICO EZETA21.00","MECHA VAST.CONICO EZETA21.00",877.60,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2150,"MECHA VAST.CONICO EZETA21.50","MECHA VAST.CONICO EZETA21.50",900.06,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2175,"MECHA VAST.CONICO EZETA21.75","MECHA VAST.CONICO EZETA21.75",904.41,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2200,"MECHA VAST.CONICO EZETA22.00","MECHA VAST.CONICO EZETA22.00",906.58,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2225,"MECHA VAST.CONICO EZETA22.25","MECHA VAST.CONICO EZETA22.25",922.84,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2250,"MECHA VAST.CONICO EZETA22.50","MECHA VAST.CONICO EZETA22.50",931.07,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2300,"MECHA VAST.CONICO EZETA23.00","MECHA VAST.CONICO EZETA23.00",955.65,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2325,"MECHA VAST.CONICO EZETA23.25","MECHA VAST.CONICO EZETA23.25",1012.56,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2350,"MECHA VAST.CONICO EZETA23.50","MECHA VAST.CONICO EZETA23.50",1032.81,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2375,"MECHA VAST.CONICO EZETA23.75","MECHA VAST.CONICO EZETA23.75",1073.62,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2400,"MECHA VAST.CONICO EZETA24.00","MECHA VAST.CONICO EZETA24.00",1094.05,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2450,"MECHA VAST.CONICO EZETA24.50","MECHA VAST.CONICO EZETA24.50",1139.31,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2475,"MECHA VAST.CONICO EZETA24.75","MECHA VAST.CONICO EZETA24.75",1169.84,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2500,"MECHA VAST.CONICO EZETA25.00","MECHA VAST.CONICO EZETA25.00",1184.97,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2550,"MECHA VAST.CONICO EZETA25.50","MECHA VAST.CONICO EZETA25.50",1232.00,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2600,"MECHA VAST.CONICO EZETA26.00","MECHA VAST.CONICO EZETA26.00",1279.49,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2650,"MECHA VAST.CONICO EZETA26.50","MECHA VAST.CONICO EZETA26.50",1350.61,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2700,"MECHA VAST.CONICO EZETA27.00","MECHA VAST.CONICO EZETA27.00",1422.01,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2725,"MECHA VAST.CONICO EZETA27.25","MECHA VAST.CONICO EZETA27.25",1431.55,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2750,"MECHA VAST.CONICO EZETA27.50","MECHA VAST.CONICO EZETA27.50",1436.30,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2800,"MECHA VAST.CONICO EZETA28.00","MECHA VAST.CONICO EZETA28.00",1450.81,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2850,"MECHA VAST.CONICO EZETA28.50","MECHA VAST.CONICO EZETA28.50",1503.86,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2875,"MECHA VAST.CONICO EZETA28.75","MECHA VAST.CONICO EZETA28.75",1539.34,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2900,"MECHA VAST.CONICO EZETA29.00","MECHA VAST.CONICO EZETA29.00",1556.78,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.2950,"MECHA VAST.CONICO EZETA29.50","MECHA VAST.CONICO EZETA29.50",1598.91,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3000,"MECHA VAST.CONICO EZETA30.00","MECHA VAST.CONICO EZETA30.00",1641.22,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3050,"MECHA VAST.CONICO EZETA30.50","MECHA VAST.CONICO EZETA30.50",1734.96,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3100,"MECHA VAST.CONICO EZETA31.00","MECHA VAST.CONICO EZETA31.00",1829.22,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3150,"MECHA VAST.CONICO EZETA31.50","MECHA VAST.CONICO EZETA31.50",1851.53,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3175,"MECHA VAST.CONICO EZETA31.75","MECHA VAST.CONICO EZETA31.75",1866.54,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3200,"MECHA VAST.CONICO EZETA32.00","MECHA VAST.CONICO EZETA32.00",2100.53,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3300,"MECHA VAST.CONICO EZETA33.00","MECHA VAST.CONICO EZETA33.00",2402.44,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3350,"MECHA VAST.CONICO EZETA33.50","MECHA VAST.CONICO EZETA33.50",2472.58,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3400,"MECHA VAST.CONICO EZETA34.00","MECHA VAST.CONICO EZETA34.00",2542.66,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3450,"MECHA VAST.CONICO EZETA34.50","MECHA VAST.CONICO EZETA34.50",2595.71,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3500,"MECHA VAST.CONICO EZETA35.00","MECHA VAST.CONICO EZETA35.00",2648.74,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3550,"MECHA VAST.CONICO EZETA35.50","MECHA VAST.CONICO EZETA35.50",2748.53,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3600,"MECHA VAST.CONICO EZETA36.00","MECHA VAST.CONICO EZETA36.00",2848.40,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3700,"MECHA VAST.CONICO EZETA37.00","MECHA VAST.CONICO EZETA37.00",2971.64,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3775,"MECHA VAST.CONICO EZETA37.75","MECHA VAST.CONICO EZETA37.75",3101.20,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3800,"MECHA VAST.CONICO EZETA38.00","MECHA VAST.CONICO EZETA38.00",3127.01,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3825,"MECHA VAST.CONICO EZETA38.25","MECHA VAST.CONICO EZETA38.25",3190.43,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3850,"MECHA VAST.CONICO EZETA38.50","MECHA VAST.CONICO EZETA38.50",3222.12,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3900,"MECHA VAST.CONICO EZETA39.00","MECHA VAST.CONICO EZETA39.00",3317.18,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.3950,"MECHA VAST.CONICO EZETA39.50","MECHA VAST.CONICO EZETA39.50",3382.65,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4000,"MECHA VAST.CONICO EZETA40.00","MECHA VAST.CONICO EZETA40.00",3448.38,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4050,"MECHA VAST.CONICO EZETA40.50","MECHA VAST.CONICO EZETA40.50",3642.60,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4100,"MECHA VAST.CONICO EZETA41.00","MECHA VAST.CONICO EZETA41.00",3836.55,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4200,"MECHA VAST.CONICO EZETA42.00","MECHA VAST.CONICO EZETA42.00",3952.22,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4300,"MECHA VAST.CONICO EZETA43.00","MECHA VAST.CONICO EZETA43.00",4328.46,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4400,"MECHA VAST.CONICO EZETA44.00","MECHA VAST.CONICO EZETA44.00",4355.65,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4500,"MECHA VAST.CONICO EZETA45.00","MECHA VAST.CONICO EZETA45.00",4664.28,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4700,"MECHA VAST.CONICO EZETA47.00","MECHA VAST.CONICO EZETA47.00",5504.81,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4800,"MECHA VAST.CONICO EZETA48.00","MECHA VAST.CONICO EZETA48.00",5608.80,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.4950,"MECHA VAST.CONICO EZETA49.50","MECHA VAST.CONICO EZETA49.50",6003.89,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.500,"MECHA VAST.CONICO EZETA 5.00","MECHA VAST.CONICO EZETA 5.00",444.34,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.5000,"MECHA VAST.CONICO EZETA50.00","MECHA VAST.CONICO EZETA50.00",6014.41,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.5050,"MECHA VAST.CONICO EZETA50.50","MECHA VAST.CONICO EZETA50.50",8294.12,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.5200,"MECHA VAST.CONICO EZETA52.00","MECHA VAST.CONICO EZETA52.00",7568.60,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.5500,"MECHA VAST.CONICO EZETA55.00","MECHA VAST.CONICO EZETA55.00",8164.99,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.5600,"MECHA VAST.CONICO EZETA56.00","MECHA VAST.CONICO EZETA56.00",8388.90,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.600,"MECHA VAST.CONICO EZETA 6.00","MECHA VAST.CONICO EZETA 6.00",437.97,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.6000,"MECHA VAST.CONICO EZETA60.00","MECHA VAST.CONICO EZETA60.00",9742.45,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.6500,"MECHA VAST.CONICO EZETA65.00","MECHA VAST.CONICO EZETA65.00",15676.98,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.675,"MECHA VAST.CONICA EZETA 6.75","MECHA VAST.CONICA EZETA 6.75",436.06,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.6800,"MECHA VAST.CONICO EZETA68.00","MECHA VAST.CONICO EZETA68.00",17444.82,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.700,"MECHA VAST.CONICO EZETA 7.00","MECHA VAST.CONICO EZETA 7.00",435.05,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.7000,"MECHA VAST.CONICO EZETA70.00","MECHA VAST.CONICO EZETA70.00",18443.46,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.725,"MECHA VAST.CONICA EZETA 7.25","MECHA VAST.CONICA EZETA 7.25",434.04,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.775,"MECHA VAST.CONICO EZETA 7.75","MECHA VAST.CONICO EZETA 7.75",430.88,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.800,"MECHA VAST.CONICO EZETA 8.00","MECHA VAST.CONICO EZETA 8.00",428.96,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.C.900,"MECHA VAST.CONICO EZETA 9.00","MECHA VAST.CONICO EZETA 9.00",422.81,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.CC.1000,"CALISUAR EZETA CILINDRICO 10.0","CALISUAR EZETA CILINDRICO 10.0",373.32,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.CC.1050,"CALISUAR EZETA CILINDRICO 10.5","CALISUAR EZETA CILINDRICO 10.5",410.93,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
230.CC.1100,"CALISUAR EZETA CILINDRICO 11.0","CALISUAR EZETA CILINDRICO 11.0",410.93,1,21.000,.000,1,1,,0,21.00,230,2018-03-09 18:59:53
